CODE CLIENT,TOTAL_MONTANT_TTC,NB_FACTURES,MONTANT_MOY_FACTURE,MONTANT_MAX_FACTURE,NATURE_CLIENT,GOUVERNORAT,FREQUENCE_ACHAT,ANCIENNETE_CLIENT,JOURS_DEPUIS_DERNIER_ACHAT,TOTAL_MONTANT_REG,NB_REGLEMENTS,MONTANT_MOY_REG,NB_RETARDS,NB_MODES_PAIEMENT,RETARD_STD,RETARD_PONDERE,RATIO_PAIEMENT,PART_CA_CLIENT,SOLVABLE,NATURE_CLIENT_LABEL,GOUVERNORAT_LABEL
CNGT200047,11783.936,7.0,1683.4194285714286,3558.655,SPN,Gabès,89.83333333333333,539.0,178.0,11783.936,12.0,981.9946666666666,0.0,3.0,18.785891573790746,-43.24762855127522,1.0,0.00015,1,SPN,Gabès
CNGT200048,11585.775,9.0,1287.3083333333334,2256.804,SPN,Gabès,93.375,747.0,19.0,11273.6,13.0,867.2,0.0,3.0,27.23815632092807,-41.63920841612262,0.9731,0.000148,1,SPN,Gabès
CNGT200050,1041.414,1.0,1041.414,1041.414,SCN,Gabès,0.0,0.0,689.0,1041.414,1.0,1041.414,0.0,1.0,0.0,0.0,1.0,1.3e-05,1,SCN,Gabès
CNGT200051,1927.82,2.0,963.91,1015.275,PAN,Gabès,224.0,224.0,251.0,1927.545,2.0,963.7725,0.0,1.0,0.0,0.0,0.9999,2.5e-05,1,PAN,Gabès
CNGT200052,271.17,1.0,271.17,271.17,SCN,Gabès,0.0,0.0,349.0,271.17,1.0,271.17,0.0,1.0,0.0,0.0,1.0,3e-06,1,SCN,Gabès
CNGT200053,2695.821,5.0,539.1641999999999,911.587,PAN,Gabès,57.25,229.0,120.0,2695.821,5.0,539.1641999999999,0.0,2.0,30.14365604899313,-27.96992789951559,1.0,3.4e-05,1,PAN,Gabès
CNGT200054,5039.701,4.0,1259.92525,1541.907,PAN,Gabès,34.0,102.0,34.0,2215.651,3.0,738.5503333333332,0.0,1.0,2.357022603955158,-59.52041995783631,0.4396,6.4e-05,1,PAN,Gabès
CNGT210001,7164.501,5.0,1432.9002,2108.595,GRN,Tozeur,120.0,480.0,109.0,7164.501,11.0,651.3182727272728,0.0,2.0,14.373989364401723,-9.42821419105113,1.0,9.1e-05,1,GRN,Tozeur
CNGT210009,2132.0519999999997,2.0,1066.0259999999998,1115.936,PAN,Tozeur,313.0,313.0,213.0,2132.052,4.0,533.013,0.0,1.0,0.0,0.0,1.0,2.7e-05,1,PAN,Tozeur
CNGT210010,1266.78,3.0,422.26,522.797,SCN,Tozeur,179.0,358.0,332.0,1266.78,3.0,422.26,0.0,1.0,0.0,0.0,1.0,1.6e-05,1,SCN,Tozeur
CNGT230011,14644.659,15.0,976.3106,1796.017,GRN,Médenine,49.0,686.0,31.0,15798.58,18.0,877.6988888888889,0.0,1.0,0.0,0.0,1.0788,0.000187,1,GRN,Médenine
CNGT230013,12104.0,11.0,1100.3636363636363,2311.918,GRN,Médenine,59.1,591.0,94.0,13222.887,15.0,881.5258,1.0,3.0,23.619765734090876,-27.168734558496947,1.0924,0.000154,1,GRN,Médenine
CNGT230016,5589.439,4.0,1397.35975,1647.76,GRN,Médenine,145.66666666666666,437.0,280.0,5589.439,13.0,429.9568461538462,1.0,1.0,12.34849007371313,-25.7686639034794,1.0,7.1e-05,1,GRN,Médenine
CNGT230017,7796.617,9.0,866.2907777777777,1300.428,GRN,Médenine,39.0,312.0,94.0,8783.443,17.0,516.6731176470588,0.0,3.0,22.46766226715332,-44.60012070437527,1.1266,9.9e-05,1,GRN,Médenine
CNGT230018,29789.136000000002,16.0,1861.8210000000001,4750.563,PAN,Médenine,46.714285714285715,654.0,63.0,28887.568,23.0,1255.9812173913044,0.0,4.0,19.806626604924897,-33.14868728305546,0.9697,0.00038,1,PAN,Médenine
CNGT230019,12894.848,7.0,1842.1211428571428,3241.959,PAN,Médenine,84.4,422.0,295.0,8018.195,11.0,728.9268181818181,0.0,2.0,16.19917353263727,-8.493457941594087,0.6218,0.000164,1,PAN,Médenine
CNGT230021,12795.9,15.0,853.06,1247.07,PAN,Médenine,51.0,714.0,8.0,12795.9,16.0,799.74375,0.0,1.0,0.0,0.0,1.0,0.000163,1,PAN,Médenine
CNGT230023,42961.941,12.0,3580.1617499999998,7888.002,GRN,Médenine,28.636363636363637,315.0,402.0,50664.235,24.0,2111.009791666667,1.0,2.0,19.849389509223926,-41.13218251494373,1.1793,0.000548,1,GRN,Médenine
CNGT230024,9042.657,3.0,3014.2189999999996,5053.182,GRN,Médenine,250.0,500.0,158.0,9042.657,4.0,2260.66425,0.0,2.0,0.8660254037844386,-0.19727365529843718,1.0,0.000115,1,GRN,Médenine
CNGT230025,56199.63,10.0,5619.963,14275.967,GRN,Médenine,75.88888888888889,683.0,34.0,51382.476,34.0,1511.2492941176472,0.0,2.0,5.766581327581573,-31.79794418626303,0.9143,0.000716,1,GRN,Médenine
CNGT230026,15761.362000000001,8.0,1970.1702500000001,4191.615,SPN,Médenine,85.0,595.0,63.0,16112.895999999999,14.0,1150.9211428571427,0.0,2.0,0.0,0.0,1.0223,0.000201,1,SPN,Médenine
CNGT230037,3985.493,6.0,664.2488333333333,971.276,PAN,Médenine,31.8,159.0,563.0,3945.434,5.0,789.0868,0.0,1.0,0.0,0.0,0.9899,5.1e-05,1,PAN,Médenine
CNGT230050,11474.903,14.0,819.6359285714286,1492.97,SPN,Médenine,49.75,597.0,120.0,11407.285,14.0,814.8060714285714,0.0,1.0,0.0,0.0,0.9941,0.000146,1,SPN,Médenine
CNGT230054,4211.604,4.0,1052.901,2595.962,GRN,Médenine,145.66666666666666,437.0,280.0,4211.604,10.0,421.16040000000004,0.0,3.0,21.014280858501916,-46.97449665258177,1.0,5.4e-05,1,GRN,Médenine
CNGT230056,4510.705,6.0,751.7841666666667,913.177,GRN,Médenine,42.25,169.0,111.0,2016.497,4.0,504.12425,0.0,1.0,0.0,0.0,0.447,5.7e-05,1,GRN,Médenine
CNGT230064,4318.133,4.0,1079.53325,2502.661,GRN,Médenine,138.66666666666666,416.0,150.0,4318.133,5.0,863.6265999999999,0.0,3.0,10.229369482035537,-4.294493013531542,1.0,5.5e-05,1,GRN,Médenine
CNGT230065,3297.587,3.0,1099.1956666666667,1622.903,PAN,Médenine,93.0,186.0,472.0,3191.181,4.0,797.79525,0.0,2.0,4.0,-3.93509487553354,0.9677,4.2e-05,1,PAN,Médenine
CNGT230066,5544.959,9.0,616.1065555555556,1869.927,PAN,Médenine,50.125,401.0,244.0,5519.773,9.0,613.3081111111111,0.0,2.0,0.0,0.0,0.9955,7.1e-05,1,PAN,Médenine
CNGT230067,6652.707,8.0,831.588375,1670.412,PAN,Médenine,61.714285714285715,432.0,141.0,969.269,2.0,484.6345,0.0,1.0,0.0,0.0,0.1457,8.5e-05,1,PAN,Médenine
CNGT230068,8923.991,10.0,892.3991,1351.823,PAN,Médenine,69.0,552.0,8.0,8923.991,12.0,743.6659166666667,0.0,2.0,0.0,0.0,1.0,0.000114,1,PAN,Médenine
CNGT230069,48876.795,15.0,3258.453,10760.008,GRN,Médenine,23.692307692307693,308.0,54.0,43083.137,24.0,1795.1307083333334,2.0,2.0,21.548032586139584,-39.08756880911434,0.8815,0.000623,1,GRN,Médenine
CNGT230070,6551.396,5.0,1310.2792,2258.995,SPN,Médenine,56.5,226.0,54.0,3941.3660000000004,5.0,788.2732000000001,0.0,2.0,24.54709758810601,-56.334065905069465,0.6016,8.3e-05,1,SPN,Médenine
CNGT230071,1653.6019999999999,4.0,413.40049999999997,953.14,PAN,Médenine,29.0,87.0,157.0,1473.665,3.0,491.22166666666664,0.0,1.0,0.0,0.0,0.8912,2.1e-05,1,PAN,Médenine
CNGT230072,2217.684,1.0,2217.684,2217.684,PAN,Médenine,0.0,0.0,216.0,2217.684,1.0,2217.684,0.0,1.0,0.0,0.0,1.0,2.8e-05,1,PAN,Médenine
CNGT230073,1454.752,2.0,727.376,728.376,PAN,Médenine,24.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,1,PAN,Médenine
CNGT240011,3127.245,1.0,3127.245,3127.245,GRN,Tataouine,0.0,0.0,575.0,3127.245,2.0,1563.6225,0.0,1.0,0.0,0.0,1.0,4e-05,1,GRN,Tataouine
CNGT240019,3881.0190000000002,7.0,554.4312857142858,1502.391,GRN,Tataouine,93.0,558.0,17.0,3270.464,7.0,467.20914285714287,0.0,2.0,15.811388300841896,-16.078356159859887,0.8427,4.9e-05,1,GRN,Tataouine
CNGT240020,976.518,1.0,976.518,976.518,PAN,Tataouine,0.0,0.0,220.0,976.307,1.0,976.307,0.0,1.0,0.0,0.0,0.9998,1.2e-05,1,PAN,Tataouine
CNGT240021,3394.067,1.0,3394.067,3394.067,GRN,Tataouine,0.0,0.0,158.0,3394.067,3.0,1131.3556666666666,0.0,1.0,8.178562764256865,-54.67904876362193,1.0,4.3e-05,1,GRN,Tataouine
CNGT240022,2830.2110000000002,2.0,1415.1055000000001,1509.338,PAN,Tataouine,141.0,141.0,17.0,2830.211,4.0,707.55275,0.0,1.0,0.0,0.0,1.0,3.6e-05,1,PAN,Tataouine
CNHE000001,189807.34,21.0,9038.444761904762,26689.71,EXPORT,EXPORT,35.94736842105263,683.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002419,1,EXPORT,EXPORT
CNHE000003,1647514.757,15.0,109834.31713333333,253382.97,EXPORT,EXPORT,59.333333333333336,712.0,22.0,299747.96,9.0,33305.32888888889,0.0,2.0,32.209192767988334,-84.14355141566267,0.1819,0.020998,1,EXPORT,EXPORT
CNHE000005,11198.4,2.0,5599.2,10936.8,EXPORT,EXPORT,1.0,1.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000143,1,EXPORT,EXPORT
CNHE000006,10468.8,1.0,10468.8,10468.8,EXPORT,EXPORT,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000133,1,EXPORT,EXPORT
CNHE000008,48317.41,7.0,6902.487142857143,14161.08,EXPORT,EXPORT,19.4,97.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616,1,EXPORT,EXPORT
CNHE000009,75012.48,3.0,25004.16,29431.44,EXPORT,EXPORT,46.0,92.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000956,1,EXPORT,EXPORT
CNHM010001,5621062.545,455.0,12353.983615384615,131852.829,GMS,Tunis,3.7560975609756095,770.0,3.0,344846.424,27.0,12772.089777777777,9.0,1.0,18.816856115570268,-7.438996261709823,0.0613,0.071641,0,GMS,Tunis
CNHM010002,1212245.949,236.0,5136.635377118644,23552.798,GMS,Tunis,4.167567567567567,771.0,3.0,71427.851,11.0,6493.441,11.0,1.0,8.77072516013988,9.148203478780289,0.0589,0.01545,0,GMS,Tunis
CNHM010003,154819.18,50.0,3096.3835999999997,10170.464,GMS,Tunis,18.923076923076923,738.0,21.0,123096.041,81.0,1519.7042098765432,16.0,3.0,15.988250143814353,-10.046985613452831,0.7951,0.001973,0,GMS,Tunis
CNHM010004,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,5452734.038,793.0,6876.083276166456,64.0,3.0,16.97610686121761,-20.46798318572236,0.0,0.0,1,INCONNU,INCONNU
CNHM020001,937516.143,677.0,1384.8096646971935,18181.774,GMS,Ariana,4.1005291005291005,775.0,0.0,948388.698,710.0,1335.7587295774647,343.0,5.0,14.40395727987184,2.0164827048582143,1.0116,0.011949,0,GMS,Ariana
CNHM030001,5567639.217,562.0,9906.83134697509,76703.81,GMS,Ben Arous,3.615023474178404,770.0,3.0,5086873.069,525.0,9689.282036190476,0.0,3.0,36.267685359842645,-106.5423015690742,0.9136,0.07096,1,GMS,Ben Arous
CNHM030002,6599008.842,234.0,28200.892487179488,356133.682,GMS,Ben Arous,6.4033613445378155,762.0,7.0,5334934.698,274.0,19470.564591240876,6.0,2.0,30.786923969709118,-48.528469297863566,0.8084,0.084105,1,GMS,Ben Arous
CNHM030003,2281688.299,567.0,4024.141620811288,55829.186,GMS,Ben Arous,4.4,770.0,5.0,1901932.082,571.0,3330.879302977233,121.0,5.0,15.236334722024717,-6.5156882352857854,0.8336,0.02908,0,GMS,Ben Arous
CNHM030004,213817.356,32.0,6681.792375,20723.176,GMS,Ben Arous,23.933333333333334,718.0,20.0,209520.18,52.0,4029.2342307692306,19.0,3.0,15.044055127343698,-7.485998885644334,0.9799,0.002725,0,GMS,Ben Arous
CNHM170001,33454.352,35.0,955.8386285714286,4310.042,GMS,Sfax,30.916666666666668,742.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000426,1,GMS,Sfax
CNHM230001,60469.174,57.0,1060.8627017543859,6648.555,GMS,Médenine,25.896551724137932,751.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000771,1,GMS,Médenine
CNHS170001,217.454,2.0,108.727,109.727,DET,Sfax,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,1,DET,Sfax
CNHT010003,2220.074,2.0,1110.037,1111.037,CHALLENGERC,Tunis,2.0,2.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-05,1,CHALLENGERC,Tunis
CNHT010007,37175.815,7.0,5310.830714285715,8247.25,CHALLENGERC,Tunis,116.2,581.0,24.0,37132.117,14.0,2652.2940714285714,0.0,4.0,22.814245460202432,-19.863831733590622,0.9988,0.000474,1,CHALLENGERC,Tunis
CNHT010008,49205.135,20.0,2460.25675,4303.86,OUTSIDER,Tunis,35.23529411764706,599.0,66.0,49204.565,23.0,2139.328913043478,0.0,1.0,0.0,0.0,1.0,0.000627,1,OUTSIDER,Tunis
CNHT010012,17433.223,12.0,1452.7685833333335,2938.666,CHALLENGERD,Tunis,56.45454545454545,621.0,138.0,18605.298,24.0,775.22075,0.0,3.0,12.861373587434413,-17.269169136662043,1.0672,0.000222,1,CHALLENGERD,Tunis
CNHT010016,21871.996,6.0,3645.3326666666667,6623.833,CHALLENGERC,Tunis,51.2,256.0,454.0,21871.995,12.0,1822.66625,0.0,1.0,8.097924974268958,-46.03859519902048,1.0,0.000279,1,CHALLENGERC,Tunis
CNHT010017,36140.061,15.0,2409.3374,4501.75,CHALLENGERC,Tunis,50.214285714285715,703.0,66.0,36140.057,30.0,1204.6685666666667,0.0,5.0,19.19015951528862,-49.47543131987865,1.0,0.000461,1,CHALLENGERC,Tunis
CNHT010019,21510.515,18.0,1195.028611111111,3169.189,CHALLENGERD,Tunis,86.625,693.0,0.0,19713.225,21.0,938.7249999999999,0.0,3.0,21.030374318849617,-11.562757742581438,0.9164,0.000274,1,CHALLENGERD,Tunis
CNHT010020,115412.523,33.0,3497.349181818182,7294.302,PREMIUM,Tunis,26.24137931034483,761.0,5.0,110694.521,82.0,1349.9331829268292,0.0,5.0,15.864536605689617,-42.72347360353996,0.9591,0.001471,1,PREMIUM,Tunis
CNHT010021,321427.584,49.0,6559.746612244898,15546.695,CHALLENGERB,Tunis,16.636363636363637,732.0,34.0,310491.444,97.0,3200.9427216494846,0.0,5.0,0.42631078614712026,-0.07707938000378521,0.966,0.004097,1,CHALLENGERB,Tunis
CNHT010022,150642.674,32.0,4707.5835625,11398.894,CHALLENGERA,Tunis,26.310344827586206,763.0,5.0,145745.587,59.0,2470.264186440678,0.0,3.0,0.0,0.0,0.9675,0.00192,1,CHALLENGERA,Tunis
CNHT010023,81.688,1.0,81.688,81.688,OUTSIDER,Tunis,0.0,0.0,762.0,81.688,1.0,81.688,0.0,1.0,0.0,0.0,1.0,1e-06,1,OUTSIDER,Tunis
CNHT010025,10838.771,2.0,5419.3855,5664.372,CHALLENGERD,Tunis,304.0,304.0,185.0,10838.771,5.0,2167.7542000000003,0.0,3.0,0.0,0.0,1.0,0.000138,1,CHALLENGERD,Tunis
CNHT010026,12942.012999999999,5.0,2588.4026,3315.733,CHALLENGERD,Tunis,144.25,577.0,164.0,12942.013,10.0,1294.2013000000002,0.0,2.0,15.200000000000001,-25.634773585840158,1.0,0.000165,1,CHALLENGERD,Tunis
CNHT010027,58136.041,23.0,2527.653956521739,5997.796,CHALLENGERD,Tunis,34.22727272727273,753.0,13.0,30657.373,28.0,1094.9061785714287,0.0,3.0,16.47799243518086,-47.63311494432351,0.5273,0.000741,1,CHALLENGERD,Tunis
CNHT010032,10556.93,7.0,1508.1328571428571,4057.841,OUTSIDER,Tunis,114.66666666666667,688.0,69.0,10556.93,10.0,1055.693,0.0,3.0,17.26296614142541,-22.405644349256836,1.0,0.000135,1,OUTSIDER,Tunis
CNHT010033,998890.64,67.0,14908.81552238806,111834.611,CHALLENGERA,Tunis,16.930232558139537,728.0,3.0,1026191.165,116.0,8846.475560344828,0.0,4.0,20.23800675363771,-51.76285774200755,1.0273,0.012731,1,CHALLENGERA,Tunis
CNHT010034,62750.341,10.0,6275.0341,14904.349,CHALLENGERA,Tunis,77.55555555555556,698.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,1,CHALLENGERA,Tunis
CNHT010035,57982.92,11.0,5271.174545454545,10673.578,CHALLENGERA,Tunis,69.8,698.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000739,1,CHALLENGERA,Tunis
CNHT010036,76016.497,11.0,6910.590636363637,16158.794,CHALLENGERA,Tunis,69.8,698.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000969,1,CHALLENGERA,Tunis
CNHT010039,141327.62,25.0,5653.1048,14863.023,CHALLENGERB,Tunis,32.19047619047619,676.0,83.0,177070.759,61.0,2902.7993278688523,0.0,5.0,23.437773200056014,-40.37952607974082,1.2529,0.001801,1,CHALLENGERB,Tunis
CNHT010040,3091.274,1.0,3091.274,3091.274,OUTSIDER,Tunis,0.0,0.0,549.0,3091.2729999999997,4.0,772.8182499999999,0.0,1.0,8.1967981553775,-21.91271686454092,1.0,3.9e-05,1,OUTSIDER,Tunis
CNHT010041,2726.856,1.0,2726.856,2726.856,OUTSIDER,Tunis,0.0,0.0,556.0,2726.837,3.0,908.9456666666666,0.0,1.0,3.7712361663282534,-43.186057325758746,1.0,3.5e-05,1,OUTSIDER,Tunis
CNHT010042,24592.081,7.0,3513.1544285714285,6329.933,CHALLENGERD,Tunis,111.5,669.0,69.0,26999.92,13.0,2076.916923076923,0.0,3.0,1.475640468711606,-1.1711108032912692,1.0979,0.000313,1,CHALLENGERD,Tunis
CNHT010044,40377.603,10.0,4037.7603000000004,8317.646,CHALLENGERD,Tunis,66.44444444444444,598.0,143.0,40351.318,24.0,1681.3049166666667,0.0,2.0,15.617331451520988,-43.84545917434469,0.9993,0.000515,1,CHALLENGERD,Tunis
CNHT010045,0.0,0.0,0.0,0.0,INCONNU,INCONNU,0.0,0.0,0.0,19918.888,19.0,1048.3625263157894,0.0,3.0,13.964140858531094,-62.09830302775938,0.0,0.0,1,INCONNU,INCONNU
CNHT010046,48.552,1.0,48.552,48.552,OUTSIDER,Tunis,0.0,0.0,755.0,48.552,1.0,48.552,0.0,1.0,0.0,0.0,1.0,1e-06,1,OUTSIDER,Tunis
CNHT010048,26984.19,12.0,2248.6825,4479.168,CHALLENGERD,Tunis,53.6,536.0,129.0,20501.006,23.0,891.3480869565218,0.0,2.0,12.511620307622717,-4.136472619928993,0.7597,0.000344,1,CHALLENGERD,Tunis
CNHT010051,61718.739,23.0,2683.4234347826086,6316.957,CHALLENGERC,Tunis,47.86666666666667,718.0,27.0,59491.782999999996,39.0,1525.4303333333332,0.0,1.0,0.0,0.0,0.9639,0.000787,1,CHALLENGERC,Tunis
CNHT010053,20894.983,4.0,5223.74575,5610.481,CHALLENGERC,Tunis,42.0,126.0,514.0,22967.578,10.0,2296.7578000000003,0.0,2.0,28.197340300106323,-52.44905984427266,1.0992,0.000266,1,CHALLENGERC,Tunis
CNHT010055,1457.776,3.0,485.92533333333336,660.599,OUTSIDER,Tunis,278.5,557.0,167.0,1457.776,4.0,364.444,0.0,1.0,0.0,0.0,1.0,1.9e-05,1,OUTSIDER,Tunis
CNHT010059,2851.416,4.0,712.854,854.339,OUTSIDER,Sfax,82.33333333333333,247.0,510.0,1341.0,2.0,670.5,0.0,1.0,0.0,0.0,0.4703,3.6e-05,1,OUTSIDER,Sfax
CNHT010063,69.529,1.0,69.529,69.529,OUTSIDER,Tunis,0.0,0.0,769.0,69.529,1.0,69.529,0.0,1.0,0.0,0.0,1.0,1e-06,1,OUTSIDER,Tunis
CNHT010065,1517.762,1.0,1517.762,1517.762,OUTSIDER,Tunis,0.0,0.0,741.0,1517.7620000000002,2.0,758.8810000000001,0.0,1.0,0.0,-54.99999999999999,1.0,1.9e-05,1,OUTSIDER,Tunis
CNHT010066,4977.075000000001,4.0,1244.2687500000002,2107.601,OUTSIDER,Tunis,52.666666666666664,158.0,181.0,4977.075,4.0,1244.26875,0.0,1.0,0.0,0.0,1.0,6.3e-05,1,OUTSIDER,Tunis
CNHT010071,5631.167,2.0,2815.5835,3731.155,OUTSIDER,Tunis,119.0,119.0,307.0,4331.155,3.0,1443.7183333333332,0.0,2.0,29.698484809834994,-54.27253584782812,0.7691,7.2e-05,1,OUTSIDER,Tunis
CNHT010073,146031.269,29.0,5035.561,21364.93,CHALLENGERC,Tunis,27.814814814814813,751.0,20.0,151172.422,45.0,3359.387155555555,0.0,5.0,27.853549987633176,-27.22291755701314,1.0352,0.001861,1,CHALLENGERC,Tunis
CNHT010075,10978.935,3.0,3659.645,7019.096,PREMIUM,Tunis,122.5,245.0,493.0,10978.935,5.0,2195.787,0.0,2.0,0.0,0.0,1.0,0.00014,1,PREMIUM,Tunis
CNHT010079,1157.921,2.0,578.9605,1156.502,OUTSIDER,Tunis,13.0,13.0,746.0,1155.053,3.0,385.0176666666667,0.0,2.0,0.0,0.0,0.9975,1.5e-05,1,OUTSIDER,Tunis
CNHT010080,70021.01299999999,18.0,3890.0562777777773,8925.98,CHALLENGERB,Tunis,43.75,700.0,69.0,68832.158,33.0,2085.8229696969697,2.0,3.0,29.869535724061443,-29.529833686167446,0.983,0.000892,1,CHALLENGERB,Tunis
CNHT010081,26558.419,9.0,2950.935444444445,4754.015,CHALLENGERD,Tunis,84.0,588.0,20.0,26558.418,16.0,1659.901125,0.0,2.0,0.0,0.0,1.0,0.000338,1,CHALLENGERD,Tunis
CNHT010083,11157.857,5.0,2231.5714,3010.577,OUTSIDER,Tunis,158.5,634.0,111.0,11157.857,9.0,1239.761888888889,0.0,2.0,0.0,0.0,1.0,0.000142,1,OUTSIDER,Tunis
CNHT010084,5762.873,2.0,2881.4365,3573.983,CHALLENGERD,Tunis,373.0,373.0,225.0,5762.873,4.0,1440.71825,0.0,2.0,0.5,-51.37982617350755,1.0,7.3e-05,1,CHALLENGERD,Tunis
CNHT010086,4422.899,2.0,2211.4495,2451.63,OUTSIDER,Tunis,525.0,525.0,20.0,4422.899,4.0,1105.72475,0.0,1.0,0.0,0.0,1.0,5.6e-05,1,OUTSIDER,Tunis
CNHT010087,11845.926,3.0,3948.642,4801.524,CHALLENGERC,Tunis,279.5,559.0,104.0,11845.926,6.0,1974.321,0.0,2.0,10.96458946893235,-54.32242620796383,1.0,0.000151,1,CHALLENGERC,Tunis
CNHT010088,22292.496,7.0,3184.6422857142857,4407.28,CHALLENGERC,Tunis,122.5,735.0,24.0,22292.496,20.0,1114.6248,0.0,3.0,22.53990905039326,-22.313723999322463,1.0,0.000284,1,CHALLENGERC,Tunis
CNHT010093,18109.297,7.0,2587.0424285714284,6730.153,CHALLENGERD,Tunis,56.0,336.0,433.0,18106.525999999998,14.0,1293.3232857142855,0.0,1.0,0.0,0.0,0.9998,0.000231,1,CHALLENGERD,Tunis
CNHT010094,10965.85,11.0,996.8954545454545,2568.86,OUTSIDER,Tunis,74.9,749.0,20.0,11322.204,13.0,870.9387692307693,0.0,3.0,18.94464062166458,-25.77972460132321,1.0325,0.00014,1,OUTSIDER,Tunis
CNHT010099,129.878,2.0,64.939,66.706,OUTSIDER,Tunis,0.0,0.0,755.0,129.878,2.0,64.939,0.0,1.0,0.0,0.0,1.0,2e-06,1,OUTSIDER,Tunis
CNHT010103,3547.543,1.0,3547.543,3547.543,CHALLENGERA,Tunis,0.0,0.0,335.0,3547.543,2.0,1773.7715,0.0,1.0,0.0,0.0,1.0,4.5e-05,1,CHALLENGERA,Tunis
CNHT010104,15701.767,7.0,2243.1095714285716,5120.412,OUTSIDER,Tunis,117.8,589.0,152.0,15700.042,16.0,981.252625,0.0,4.0,20.9589442422561,-51.8771200739463,0.9999,0.0002,1,OUTSIDER,Tunis
CNHT010105,119450.022,25.0,4778.00088,17369.539,CHALLENGERD,Tunis,29.375,705.0,33.0,116892.785,45.0,2597.6174444444446,0.0,5.0,31.45740604470954,-63.77864200942769,0.9786,0.001522,1,CHALLENGERD,Tunis
CNHT010107,514808.326,72.0,7150.1156388888885,24606.223,OUTSIDER,Tunis,11.265625,721.0,6.0,481771.216,118.0,4082.8069152542375,3.0,5.0,30.051608630317112,-47.440685109340365,0.9358,0.006561,1,OUTSIDER,Tunis
CNHT010108,62180.501,16.0,3886.2813125,7552.634,CHALLENGERC,Tunis,47.8,717.0,10.0,61503.225,28.0,2196.54375,0.0,2.0,0.1855768722395226,-0.01436464510600867,0.9891,0.000792,1,CHALLENGERC,Tunis
CNHT010109,265784.747,57.0,4662.890298245614,11676.561,CHALLENGERD,Tunis,15.058823529411764,768.0,1.0,259923.981,110.0,2362.9452818181817,1.0,4.0,21.94279000168054,-32.284700213944475,0.9779,0.003387,1,CHALLENGERD,Tunis
CNHT010110,111571.313,23.0,4850.926652173913,11722.477,PREMIUM,Tunis,30.238095238095237,635.0,133.0,106401.563,45.0,2364.4791777777777,0.0,3.0,15.659430953191682,-43.204885411316745,0.9537,0.001422,1,PREMIUM,Tunis
CNHT010111,34766.037,7.0,4966.576714285714,6983.776,CHALLENGERB,Tunis,25.166666666666668,151.0,34.0,34766.037,22.0,1580.2744090909089,0.0,3.0,25.253262615497285,-43.49422782930365,1.0,0.000443,1,CHALLENGERB,Tunis
CNHT010112,109618.33899999999,21.0,5219.920904761904,8313.284,CHALLENGERD,Tunis,37.166666666666664,669.0,94.0,122571.131,86.0,1425.2457093023256,0.0,5.0,19.32612710168998,-27.344998725678728,1.1182,0.001397,1,CHALLENGERD,Tunis
CNHT010114,5579.106,1.0,5579.106,5579.106,PREMIUM,Tunis,0.0,0.0,734.0,62763.992,8.0,7845.499,0.0,1.0,7.119515432949071,-21.72623245506755,11.2498,7.1e-05,1,PREMIUM,Tunis
CNHT010115,44197.467,14.0,3156.9619285714284,5039.278,CHALLENGERC,Tunis,43.75,525.0,129.0,44197.467,24.0,1841.561125,0.0,3.0,0.0,0.0,1.0,0.000563,1,CHALLENGERC,Tunis
CNHT010116,9254.61,3.0,3084.8700000000003,5063.691,CHALLENGERC,Tunis,152.0,304.0,66.0,9254.61,11.0,841.3281818181819,0.0,1.0,0.0,0.0,1.0,0.000118,1,CHALLENGERC,Tunis
CNHT010117,15656.416,1.0,15656.416,15656.416,CHALLENGERB,Tunis,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,1,CHALLENGERB,Tunis
CNHT010118,16280.158,3.0,5426.719333333333,6218.013,CHALLENGERC,Tunis,244.0,488.0,222.0,16280.158,6.0,2713.3596666666667,0.0,3.0,21.05878016937881,-55.733567450635306,1.0,0.000207,1,CHALLENGERC,Tunis
